1.9090907573699951,1.8244028091430664,1.6602418422698975,1.6122727394104004,1.759958267211914,
2.0108606815338135,1.8380084037780762,1.7210185527801514,1.6310198307037354,1.9980299472808838,
1.7081162929534912,1.8910863399505615,1.7889902591705322,1.645364761352539,1.7462334632873535,
1.8623340129852295,1.7398853302001953,2.2653748989105225,1.8102493286132812,1.9082770347595215,
1.776334285736084,1.8070950508117676,1.7789721488952637,1.7517321109771729,1.7988357543945312,
1.7779362201690674,1.9079864025115967,1.6739909648895264,1.8108994960784912,1.834479808807373,
1.7985856533050537,1.8483550548553467,1.7900176048278809,1.665649175643921,1.7954235076904297,
2.501378297805786,1.7846217155456543,1.7441864013671875,1.6749658584594727,1.7892096042633057,
1.9153449535369873,1.8083410263061523,1.7331347465515137,1.6861238479614258,1.80763840675354,
2.0500600337982178,1.8353159427642822,2.0407586097717285,1.6759586334228516,1.8468410968780518,
2.5372509956359863,2.4748921394348145,1.7689979076385498,1.7393760681152344,1.854552984237671,
1.8247439861297607,1.7923402786254883,1.78440260887146,1.6597874164581299,2.2916722297668457,
2.2274301052093506,1.9750099182128906,2.2405126094818115,1.7167329788208008,1.7128047943115234,
1.8292336463928223,1.872727394104004,1.8989033699035645,1.6632916927337646,1.7796108722686768,
1.8775720596313477,2.224858045578003,1.7918000221252441,1.7515041828155518,1.7514166831970215,
1.870124101638794,1.8343985080718994,1.7379369735717773,1.6777546405792236,1.7289676666259766,
1.843134880065918,1.8747386932373047,2.3518855571746826,1.6863925457000732,1.801208734512329,
1.8970024585723877,1.8953027725219727,1.8428308963775635,1.7283494472503662,2.408334970474243,
1.8163762092590332,1.8755242824554443,2.4054453372955322,1.6789774894714355,1.7989773750305176,
1.9213850498199463,1.917996883392334,2.283630847930908,1.7057151794433594,1.8091099262237549,
1.9625256061553955,1.7856225967407227,1.7873482704162598,1.6814560890197754,1.7380406856536865,
1.8528132438659668,1.7830140590667725,1.7308058738708496,1.6729705333709717,2.415800094604492,
1.803332805633545,1.7490708827972412,2.1323602199554443,1.724595308303833,1.7759246826171875,
1.8646702766418457,1.8392269611358643,2.0338046550750732,1.6776988506317139,1.8016345500946045,
2.4428296089172363,1.8357305526733398,1.7345912456512451,1.7153050899505615,1.8181838989257812,
1.8120779991149902,1.8094372749328613,1.6980171203613281,2.2439775466918945,1.7624146938323975,
1.8145806789398193,1.8495724201202393,1.6941568851470947,1.664534330368042,2.122004508972168,
1.8190789222717285,1.8179931640625,1.8251900672912598,1.6860074996948242,1.805795669555664,
1.999589443206787,2.2311627864837646,1.9240972995758057,1.6340000629425049,1.900111436843872,
2.2016329765319824,1.7349090576171875,1.7416176795959473,1.8901875019073486,2.2883591651916504,
2.331150531768799,1.8370850086212158,1.7923190593719482,1.805842638015747,2.4534671306610107,
1.8450267314910889,2.0032026767730713,1.7731897830963135,2.269775390625,1.8336751461029053,
2.471637725830078,1.8504068851470947,2.3251492977142334,1.674062967300415,2.04386305809021,
2.4518351554870605,1.8159334659576416,1.6606013774871826,1.7111408710479736,1.8030855655670166,
2.61167049407959,2.4214060306549072,1.9767160415649414,2.3524086475372314,1.8267011642456055,
1.8001835346221924,1.8652722835540771,1.825387716293335,1.7328355312347412,1.943427324295044,
1.890479564666748,1.8234732151031494,1.7477383613586426,1.7592556476593018,1.7548847198486328,
1.898045539855957,1.8237645626068115,1.6582412719726562,1.7825124263763428,1.9177753925323486,
1.8981482982635498,1.8486409187316895,1.8184208869934082,1.8120293617248535,1.7528343200683594,
2.2383463382720947,1.7974023818969727,1.7517943382263184,1.662968397140503,1.876634120941162,
1.8603479862213135,1.7801880836486816,2.0688579082489014,1.6008985042572021,1.8637018203735352,
2.43227219581604,1.9862208366394043,1.788233757019043,1.7184162139892578,1.8102846145629883,
1.874382734298706,1.7675294876098633,1.7216205596923828,1.7066760063171387,1.7890894412994385,
