1.9535515308380127,2.675424098968506,2.763875722885132,2.6985177993774414,2.7007360458374023,
2.049720287322998,2.668710231781006,2.2149922847747803,2.4149248600006104,1.7763917446136475,
1.8342394828796387,1.7525501251220703,1.8802986145019531,1.5244548320770264,1.5365571975708008,
1.5365190505981445,1.5209155082702637,1.7563252449035645,1.9616365432739258,1.670224666595459,
1.625227451324463,1.726198673248291,1.5912129878997803,1.5376288890838623,1.5975120067596436,
1.6393744945526123,1.5208845138549805,1.8719658851623535,1.5450389385223389,1.6162707805633545,
1.5834338665008545,1.5583922863006592,1.6442580223083496,1.5678224563598633,1.5365476608276367,
1.5824096202850342,1.6696791648864746,1.6458663940429688,1.5531830787658691,1.6303417682647705,
2.9667837619781494,2.510180950164795,1.7035808563232422,1.3827035427093506,1.4260122776031494,
1.4258100986480713,1.4205167293548584,1.415281057357788,1.3813796043395996,1.435086727142334,
1.4313700199127197,1.4271621704101562,1.4271631240844727,1.3910317420959473,1.647017478942871,
1.4896814823150635,1.488483190536499,1.611581563949585,1.5521981716156006,1.5172293186187744,
1.522937297821045,1.5821890830993652,1.5526022911071777,1.568798542022705,1.9889357089996338,
1.559302806854248,1.5635569095611572,1.5374109745025635,1.5192830562591553,1.569650650024414,
1.5755648612976074,1.5273542404174805,1.5209181308746338,1.4990689754486084,1.442371129989624,
1.538703203201294,1.643111228942871,1.5203402042388916,1.457298994064331,1.5291123390197754,
1.4982845783233643,1.52089262008667,1.5208721160888672,1.5791025161743164,1.5530381202697754,
1.6120531558990479,1.5040783882141113,1.8021624088287354,1.5055978298187256,1.5531988143920898,
1.5365667343139648,1.5688786506652832,1.5063703060150146,1.4896259307861328,1.6146743297576904,
1.5158460140228271,1.6624729633331299,1.4594321250915527,1.4728107452392578,1.514158010482788,
1.7533059120178223,1.5045650005340576,1.5648925304412842,1.4826335906982422,1.5658950805664062,
1.5437796115875244,1.5576188564300537,1.5063056945800781,1.4766933917999268,1.553180456161499,
1.56884765625,1.5844151973724365,1.4751663208007812,1.4750993251800537,1.5375916957855225,
1.5208547115325928,1.5517492294311523,1.5109386444091797,1.5196559429168701,1.5342352390289307,
1.5498151779174805,1.5376665592193604,1.5279960632324219,1.5579516887664795,1.552201509475708,
1.547715663909912,1.5531644821166992,1.4907307624816895,1.4677820205688477,1.5531890392303467,
1.4907300472259521,1.5092957019805908,1.4642834663391113,1.5687947273254395,1.5013563632965088,
1.6204535961151123,1.5334887504577637,1.5027544498443604,1.5990655422210693,1.8336200714111328,
1.547220230102539,1.8292028903961182,1.6071608066558838,1.718895673751831,1.5991482734680176,
1.5521457195281982,1.5688042640686035,1.5521137714385986,1.497206449508667,1.5321168899536133,
1.5209856033325195,1.5052921772003174,1.983077049255371,1.8354380130767822,1.582411527633667,
1.4834377765655518,1.5186653137207031,1.5480799674987793,1.4990808963775635,1.5474739074707031,
1.5449626445770264,1.5289158821105957,1.5218706130981445,1.5063138008117676,1.4954807758331299,
1.65547513961792,1.7345731258392334,1.8186750411987305,1.5144026279449463,1.5678236484527588,
1.606186866760254,1.559363603591919,1.5438427925109863,1.5052263736724854,1.559863805770874,
1.5219876766204834,1.7895326614379883,1.6318962574005127,1.8343157768249512,1.5696454048156738,
1.5109562873840332,1.6635017395019531,1.6302659511566162,1.612691879272461,2.015165328979492,
1.4638826847076416,1.6156911849975586,1.8186769485473633,1.500967264175415,1.5532383918762207,
1.5580267906188965,1.519317865371704,1.5677859783172607,1.4740605354309082,1.563617467880249,
1.6625525951385498,1.539412260055542,1.6001219749450684,1.4907715320587158,1.5220191478729248,
1.576836109161377,1.5434541702270508,1.5447266101837158,1.489706039428711,1.5677852630615234,
1.5542266368865967,1.5375936031341553,1.5475718975067139,1.483372449874878,1.5349509716033936,
1.553222894668579,1.5834600925445557,1.7786476612091064,1.5110266208648682,1.4906866550445557,
1.5927035808563232,1.5392777919769287,1.5072965621948242,1.5506682395935059,1.498488426208496,
1.490703821182251,1.475050449371338,1.5848274230957031,1.4438881874084473,1.6312644481658936,
1.8356335163116455,1.524129867553711,1.4947245121002197,1.8640682697296143,1.9364018440246582,
1.5053050518035889,1.6458661556243896,1.536524772644043,1.5209310054779053,1.6684684753417969,
1.5354948043823242,1.5292415618896484,1.5853638648986816,1.5063269138336182,1.5525035858154297,
1.5355610847473145,1.5365524291992188,1.498211145401001,1.900054931640625,1.5532629489898682,
1.6469018459320068,1.6792964935302734,1.9270451068878174,1.5205333232879639,1.9837541580200195,
1.936291217803955,1.5219802856445312,1.9761250019073486,1.481435775756836,1.8646440505981445,
1.9040863513946533,1.4909939765930176,1.5365324020385742,1.4562513828277588,1.4840903282165527,
1.5215802192687988,1.487715482711792,1.55399489402771,1.5125854015350342,1.9605069160461426,
1.5521619319915771,1.510038137435913,1.6699516773223877,1.6483228206634521,1.531846284866333,
1.7836458683013916,1.5053215026855469,1.5365235805511475,1.4427461624145508,1.5532026290893555,
1.5679926872253418,1.509685754776001,1.546973705291748,1.4865000247955322,1.5159637928009033,
1.5275638103485107,1.5833330154418945,1.624009609222412,1.4726128578186035,1.7239124774932861,
1.535506010055542,1.75520658493042,1.5279762744903564,1.4971415996551514,1.523552656173706,
1.5208678245544434,1.5677764415740967,1.6156284809112549,1.542698621749878,1.4888875484466553,
1.5053093433380127,1.813685655593872,1.5999352931976318,1.5219378471374512,1.537553310394287,
1.912553071975708,1.5227527618408203,1.5317769050598145,1.4381036758422852,1.5181856155395508,
1.5208468437194824,1.536545753479004,1.5220227241516113,1.5365941524505615,1.5219104290008545,
1.5229673385620117,1.506331205368042,1.5063567161560059,1.8811287879943848,1.5779821872711182,
1.5288290977478027,1.520796537399292,1.5061938762664795,1.5124645233154297,1.5521793365478516,
1.5365405082702637,1.5131263732910156,1.5233819484710693,1.4785449504852295,1.5678093433380127,
1.5365912914276123,1.603581428527832,1.5490343570709229,1.4453558921813965,1.5538303852081299,
1.5432515144348145,1.476029396057129,1.5063517093658447,1.5147998332977295,1.538578748703003,
1.553405523300171,1.5052542686462402,1.505284309387207,1.513761043548584,1.489668369293213,
1.521169900894165,1.5353682041168213,1.648059368133545,1.5684549808502197,1.5521833896636963,
1.5365166664123535,1.4841558933258057,1.5370023250579834,1.4924376010894775,1.4913475513458252,
1.481144666671753,1.520897626876831,1.4838931560516357,1.503084659576416,1.493119478225708,
1.726219654083252,1.6543517112731934,1.551095962524414,1.5760939121246338,1.5934972763061523,
1.5521564483642578,1.549461841583252,1.5495145320892334,1.4584407806396484,1.5051884651184082,
1.6059794425964355,1.5138025283813477,1.6715285778045654,1.497176170349121,1.583409309387207,
1.5677907466888428,1.5053045749664307,1.4979918003082275,1.4735376834869385,1.505303144454956,
1.5474863052368164,1.576190710067749,1.5689010620117188,1.452589750289917,1.5052683353424072,
1.5490152835845947,1.540079116821289,1.5521116256713867,1.5053112506866455,1.5844550132751465,
1.474031686782837,1.5209195613861084,1.5364902019500732,1.5365302562713623,1.5521256923675537,
1.5833382606506348,1.5834031105041504,1.5524370670318604,1.4740681648254395,1.630225658416748,
1.5677871704101562,1.67812180519104,1.514256477355957,1.5024738311767578,1.534522533416748,
1.475071668624878,1.5843234062194824,1.552515983581543,1.6828858852386475,1.5221376419067383,
1.5184199810028076,1.583376407623291,1.5531916618347168,1.5042595863342285,1.4875292778015137,
1.5593225955963135,1.7083697319030762,1.5381877422332764,1.4450280666351318,1.5777485370635986,
1.543781042098999,1.5309200286865234,1.5621626377105713,1.497199535369873,1.4912679195404053,
1.5066406726837158,1.4815189838409424,1.4578697681427002,1.499607801437378,1.5152649879455566,
1.5309550762176514,1.5465068817138672,1.4996438026428223,1.5224378108978271,1.5388643741607666,
1.5465400218963623,1.5455138683319092,1.5739428997039795,1.4996402263641357,1.530060052871704,
1.5535717010498047,1.5074734687805176,1.9338505268096924,1.5234904289245605,1.507627010345459,
1.5568161010742188,1.5546035766601562,1.5153019428253174,1.4957327842712402,1.5309169292449951,
1.5379409790039062,1.5075409412384033,1.538386344909668,1.4914515018463135,1.726154088973999,
1.4982304573059082,1.5067734718322754,1.5132229328155518,1.5067722797393799,1.6762771606445312,
1.5247893333435059,1.5228369235992432,1.5870864391326904,1.5101821422576904,1.4915437698364258,
1.5152604579925537,1.5621283054351807,1.515296459197998,1.5308847427368164,1.5465428829193115,
1.530918836593628,1.5171797275543213,1.535172939300537,1.499643087387085,1.5283470153808594,
1.559169054031372,1.5393898487091064,1.5325696468353271,1.453202486038208,1.5415527820587158,
1.509509801864624,1.5223326683044434,1.5382544994354248,1.4853897094726562,1.8428540229797363,
1.5531587600708008,1.5374248027801514,1.5040197372436523,1.5153517723083496,1.5688388347625732,
1.491760015487671,1.563434362411499,1.57859468460083,1.50319242477417,1.492732286453247,
1.8375446796417236,1.5137557983398438,1.5243749618530273,1.4957306385040283,1.547062873840332,
1.5052533149719238,1.5208821296691895,1.5129852294921875,1.9214468002319336,1.5208890438079834,
[[19, 12, 22, 26, 21], [11, 24, 23, 22, 20], [12, 23, 21, 19, 25], [47, 21, 11, 11, 10], [11, 20, 23, 22, 24]]
